OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
2614118,1837543,490,2022-02-26,2022-02-26,USD
2614119,1160121,999999,2022-02-26,2022-03-04,GBP
2614120,1775197,999999,2022-02-26,2022-02-28,USD
2614121,1980732,999999,2022-02-26,2022-02-27,USD
2614122,291222,90,2022-02-26,2022-02-26,CAD
2615000,118600,999999,2022-02-27,2022-03-03,AUD
2615001,1515295,999999,2022-02-27,2022-03-04,USD
2615002,493268,210,2022-02-27,2022-02-27,EUR
2615003,333889,100,2022-02-27,2022-02-27,CAD
2615004,1220956,999999,2022-02-27,2022-03-01,USD
2615005,1834608,660,2022-02-27,2022-02-27,USD
2615006,1966808,480,2022-02-27,2022-02-27,USD
2615007,1791418,999999,2022-02-27,2022-02-28,USD
2615008,1244271,999999,2022-02-27,2022-03-03,USD
2615009,768948,290,2022-02-27,2022-02-27,EUR
2615010,1789787,430,2022-02-27,2022-02-27,USD
2615011,1055764,420,2022-02-27,2022-02-27,GBP
2616000,2044953,670,2022-02-28,2022-02-28,USD
2616001,550089,999999,2022-02-28,2022-03-02,EUR
2616002,359578,100,2022-02-28,2022-02-28,CAD
2616003,1624664,570,2022-02-28,2022-02-28,USD
2616004,1013983,999999,2022-02-28,2022-03-03,GBP
2616005,2097720,999999,2022-02-28,2022-03-06,USD
2616006,878939,340,2022-02-28,2022-02-28,EUR
2616007,1715330,430,2022-02-28,2022-02-28,USD
2616008,12217,35,2022-02-28,2022-02-28,AUD
2616009,1053398,999999,2022-02-28,2022-03-04,GBP
2616010,2073422,650,2022-02-28,2022-02-28,USD
2616011,124029,40,2022-02-28,2022-02-28,AUD
2616012,515331,999999,2022-02-28,2022-03-05,EUR
2616013,1171121,390,2022-02-28,2022-02-28,GBP
2616014,1744725,999999,2022-02-28,2022-03-01,USD
2616015,878974,999999,2022-02-28,2022-03-05,EUR
2616016,1513290,650,2022-02-28,2022-02-28,USD
2616017,1349644,999999,2022-02-28,2022-03-04,USD
2616018,1622844,999999,2022-02-28,2022-03-04,USD
2616019,573613,999999,2022-02-28,2022-03-04,EUR
2616020,660526,150,2022-02-28,2022-02-28,EUR
2616021,185813,60,2022-02-28,2022-02-28,AUD
2616022,1663429,999999,2022-02-28,2022-03-03,USD
2616023,197872,10,2022-02-28,2022-02-28,AUD
2616024,1943874,610,2022-02-28,2022-02-28,USD
2616025,390182,90,2022-02-28,2022-02-28,CAD
2616026,1773663,999999,2022-02-28,2022-03-03,USD
2616027,1698209,430,2022-02-28,2022-02-28,USD
2616028,1734507,620,2022-02-28,2022-02-28,USD
2616029,72027,999999,2022-02-28,2022-03-05,AUD
2616030,806020,320,2022-02-28,2022-02-28,EUR
2616031,1820197,440,2022-02-28,2022-02-28,USD
2616032,1808469,605,2022-02-28,2022-02-28,USD
2616033,1474159,999999,2022-02-28,2022-03-04,USD
2616034,659951,150,2022-02-28,2022-02-28,EUR
2616035,1357968,999999,2022-02-28,2022-03-04,USD
2616036,1736271,999999,2022-02-28,2022-03-03,USD
2616037,1341137,999999,2022-02-28,2022-03-06,USD
2616038,804296,310,2022-02-28,2022-02-28,EUR
2616039,249341,999999,2022-02-28,2022-03-04,CAD
2616040,484716,220,2022-02-28,2022-02-28,EUR
2616041,1566282,999999,2022-02-28,2022-03-02,USD
2616042,1219839,999999,2022-02-28,2022-03-01,USD
2616043,315470,74,2022-02-28,2022-02-28,CAD
2616044,1966546,480,2022-02-28,2022-02-28,USD
2616045,2084422,999999,2022-02-28,2022-03-01,USD
2616046,655062,120,2022-02-28,2022-02-28,EUR
2617000,837837,320,2022-03-01,2022-03-01,EUR
2617001,1479654,490,2022-03-01,2022-03-01,USD
2617002,1655430,999999,2022-03-01,2022-03-05,USD
2617003,1941289,660,2022-03-01,2022-03-01,USD
2617004,1646623,999999,2022-03-01,2022-03-02,USD
2617005,606146,999999,2022-03-01,2022-03-05,EUR
2617006,1209458,660,2022-03-01,2022-03-01,USD
2617007,861922,999999,2022-03-01,2022-03-06,EUR
2617008,331604,999999,2022-03-01,2022-03-04,CAD
2617009,1378764,440,2022-03-01,2022-03-01,USD
2617010,1492102,999999,2022-03-01,2022-03-03,USD
2617011,399061,999999,2022-03-01,2022-03-03,CAD
2617012,125165,999999,2022-03-01,2022-03-03,AUD
2617013,2011121,999999,2022-03-01,2022-03-03,USD
2617014,1377621,450,2022-03-01,2022-03-01,USD
2617015,493812,255,2022-03-01,2022-03-01,EUR
2617016,2046209,999999,2022-03-01,2022-03-02,USD
2617017,1081182,370,2022-03-01,2022-03-01,GBP
2617018,1832816,490,2022-03-01,2022-03-01,USD
2617019,1456845,500,2022-03-01,2022-03-01,USD
2617020,2032068,999999,2022-03-01,2022-03-03,USD
2617021,1797640,440,2022-03-01,2022-03-01,USD
2617022,1684009,999999,2022-03-01,2022-03-03,USD
2617023,562046,260,2022-03-01,2022-03-01,EUR
2617024,1560751,999999,2022-03-01,2022-03-02,USD
2617025,692431,160,2022-03-01,2022-03-01,EUR
2617026,472226,999999,2022-03-01,2022-03-05,EUR
2617027,795413,999999,2022-03-01,2022-03-02,EUR
2617028,902324,999999,2022-03-01,2022-03-04,GBP
2617029,1284154,590,2022-03-01,2022-03-01,USD
2617030,212347,74,2022-03-01,2022-03-01,CAD
2617031,1796967,550,2022-03-01,2022-03-01,USD
2617032,290196,80,2022-03-01,2022-03-01,CAD
2617033,1321262,450,2022-03-01,2022-03-01,USD
2617034,2018148,999999,2022-03-01,2022-03-02,USD
2617035,591365,999999,2022-03-01,2022-03-04,EUR
2617036,1498433,440,2022-03-01,2022-03-01,USD
2617037,349288,999999,2022-03-01,2022-03-05,CAD
2617038,595789,999999,2022-03-01,2022-03-06,EUR
2617039,1837419,540,2022-03-01,2022-03-01,USD
2617040,890231,999999,2022-03-01,2022-03-04,EUR
2617041,1270920,999999,2022-03-01,2022-03-02,USD
2617042,12169,999999,2022-03-01,2022-03-04,AUD
2617043,417706,999999,2022-03-01,2022-03-04,EUR
2617044,585832,270,2022-03-01,2022-03-01,EUR
2617045,1700760,999999,2022-03-01,2022-03-06,USD
2617046,730352,300,2022-03-01,2022-03-01,EUR
2617047,1491049,999999,2022-03-01,2022-03-04,USD
2617048,339799,74,2022-03-01,2022-03-01,CAD
2617049,1447509,530,2022-03-01,2022-03-01,USD
2618000,225812,999999,2022-03-02,2022-03-07,CAD
2618001,824976,340,2022-03-02,2022-03-02,EUR
2618002,1144915,999999,2022-03-02,2022-03-05,GBP
2618003,1821948,999999,2022-03-02,2022-03-07,USD
2618004,641334,999999,2022-03-02,2022-03-06,EUR
2618005,875729,320,2022-03-02,2022-03-02,EUR
2618006,876500,340,2022-03-02,2022-03-02,EUR
2618007,402129,999999,2022-03-02,2022-03-03,EUR
2618008,1865453,660,2022-03-02,2022-03-02,USD
2618009,2049608,610,2022-03-02,2022-03-02,USD
2618010,1399465,670,2022-03-02,2022-03-02,USD
2618011,1873565,999999,2022-03-02,2022-03-06,USD
2618012,1662233,605,2022-03-02,2022-03-02,USD
2618013,171084,999999,2022-03-02,2022-03-07,AUD
2618014,65153,999999,2022-03-02,2022-03-04,AUD
2618015,733802,290,2022-03-02,2022-03-02,EUR
2618016,1192797,390,2022-03-02,2022-03-02,GBP
2618017,1900952,999999,2022-03-02,2022-03-06,USD
2618018,229585,999999,2022-03-02,2022-03-05,CAD
2618019,1355338,540,2022-03-02,2022-03-02,USD
2618020,949326,999999,2022-03-02,2022-03-06,GBP
2618021,998216,999999,2022-03-02,2022-03-04,GBP
2618022,1896694,999999,2022-03-02,2022-03-04,USD
2618023,1262982,999999,2022-03-02,2022-03-05,USD
2618024,1391933,999999,2022-03-02,2022-03-10,USD
2618025,891119,999999,2022-03-02,2022-03-05,EUR
2618026,1933294,585,2022-03-02,2022-03-02,USD
2618027,865850,330,2022-03-02,2022-03-02,EUR
2618028,1326170,610,2022-03-02,2022-03-02,USD
2618029,1150737,360,2022-03-02,2022-03-02,GBP
2618030,1540268,605,2022-03-02,2022-03-02,USD
2618031,1447535,999999,2022-03-02,2022-03-04,USD
2618032,2025268,999999,2022-03-02,2022-03-05,USD
2618033,1102309,390,2022-03-02,2022-03-02,GBP
2618034,1397827,999999,2022-03-02,2022-03-04,USD
2618035,195800,999999,2022-03-02,2022-03-05,AUD
2618036,742064,999999,2022-03-02,2022-03-05,EUR
2618037,837768,330,2022-03-02,2022-03-02,EUR
2618038,725678,999999,2022-03-02,2022-03-04,EUR
2618039,1688888,490,2022-03-02,2022-03-02,USD
2618040,1101062,999999,2022-03-02,2022-03-04,GBP
2618041,1498210,660,2022-03-02,2022-03-02,USD
2618042,1401050,510,2022-03-02,2022-03-02,USD
2618043,1289223,450,2022-03-02,2022-03-02,USD
2618044,538285,999999,2022-03-02,2022-03-04,EUR
2618045,1863330,570,2022-03-02,2022-03-02,USD
2618046,318291,999999,2022-03-02,2022-03-04,CAD
2618047,1427303,999999,2022-03-02,2022-03-05,USD
2618048,988540,999999,2022-03-02,2022-03-04,GBP
2618049,684784,140,2022-03-02,2022-03-02,EUR
2618050,822814,999999,2022-03-02,2022-03-06,EUR
2618051,2040401,999999,2022-03-02,2022-03-05,USD
2618052,2001812,999999,2022-03-02,2022-03-06,USD
2618053,1896881,550,2022-03-02,2022-03-02,USD
2618054,1470774,610,2022-03-02,2022-03-02,USD
2618055,1482882,570,2022-03-02,2022-03-02,USD
2618056,1695105,999999,2022-03-02,2022-03-03,USD
2618057,449559,999999,2022-03-02,2022-03-06,EUR
2618058,811919,340,2022-03-02,2022-03-02,EUR
2618059,1542238,999999,2022-03-02,2022-03-07,USD
2619000,1402292,450,2022-03-03,2022-03-03,USD
2619001,1893699,670,2022-03-03,2022-03-03,USD
2619002,1198723,380,2022-03-03,2022-03-03,GBP
2619003,1421075,670,2022-03-03,2022-03-03,USD
2619004,1667137,999999,2022-03-03,2022-03-06,USD
2619005,1386605,620,2022-03-03,2022-03-03,USD
2619006,1708533,999999,2022-03-03,2022-03-06,USD
2619007,1288764,550,2022-03-03,2022-03-03,USD
2619008,541972,220,2022-03-03,2022-03-03,EUR
2619009,1801450,570,2022-03-03,2022-03-03,USD
2619010,1122761,999999,2022-03-03,2022-03-07,GBP
2619011,1797137,510,2022-03-03,2022-03-03,USD
2619012,2063690,999999,2022-03-03,2022-03-05,USD
2619013,2037422,450,2022-03-03,2022-03-03,USD
2619014,2084620,999999,2022-03-03,2022-03-07,USD
2619015,938971,999999,2022-03-03,2022-03-05,GBP
2619016,359036,999999,2022-03-03,2022-03-06,CAD
2619017,1796132,500,2022-03-03,2022-03-03,USD
2619018,1496966,999999,2022-03-03,2022-03-12,USD
2619019,1423328,670,2022-03-03,2022-03-03,USD
2619020,1744314,999999,2022-03-03,2022-03-06,USD
2619021,1780531,590,2022-03-03,2022-03-03,USD
2619022,1151142,360,2022-03-03,2022-03-03,GBP
2619023,1752265,999999,2022-03-03,2022-03-05,USD
2619024,1579017,590,2022-03-03,2022-03-03,USD
2619025,1615657,530,2022-03-03,2022-03-03,USD
2619026,509167,999999,2022-03-03,2022-03-05,EUR
2619027,26160,35,2022-03-03,2022-03-03,AUD
2619028,1242309,999999,2022-03-03,2022-03-04,USD
2619029,468931,999999,2022-03-03,2022-03-06,EUR
2619030,1150099,400,2022-03-03,2022-03-03,GBP
2619031,1140805,999999,2022-03-03,2022-03-06,GBP
2619032,832700,999999,2022-03-03,2022-03-06,EUR
2619033,1546830,999999,2022-03-03,2022-03-07,USD
2619034,869111,340,2022-03-03,2022-03-03,EUR
2619035,670039,170,2022-03-03,2022-03-03,EUR
2619036,886695,330,2022-03-03,2022-03-03,EUR
2619037,425389,230,2022-03-03,2022-03-03,EUR
2619038,1501514,999999,2022-03-03,2022-03-04,USD
2619039,327044,999999,2022-03-03,2022-03-05,CAD
2619040,1601572,530,2022-03-03,2022-03-03,USD
2619041,1296163,999999,2022-03-03,2022-03-07,USD
2619042,1582934,999999,2022-03-03,2022-03-05,USD
2619043,2036215,999999,2022-03-03,2022-03-06,USD
2619044,1815231,620,2022-03-03,2022-03-03,USD
2619045,1181167,999999,2022-03-03,2022-03-08,GBP
2619046,1771828,999999,2022-03-03,2022-03-05,USD
2619047,1079084,999999,2022-03-03,2022-03-06,GBP
2619048,1583,35,2022-03-03,2022-03-03,AUD
2619049,1331400,999999,2022-03-03,2022-03-09,USD
2619050,1284757,590,2022-03-03,2022-03-03,USD
2619051,221025,999999,2022-03-03,2022-03-07,CAD
2619052,1984628,999999,2022-03-03,2022-03-07,USD
2619053,220561,999999,2022-03-03,2022-03-06,CAD
2619054,889700,310,2022-03-03,2022-03-03,EUR
2619055,520205,220,2022-03-03,2022-03-03,EUR
2619056,19194,999999,2022-03-03,2022-03-07,AUD
2619057,1457293,999999,2022-03-03,2022-03-06,USD
2619058,19425,999999,2022-03-03,2022-03-05,AUD
2619059,1766563,999999,2022-03-03,2022-03-05,USD
2619060,1147630,999999,2022-03-03,2022-03-10,GBP
2620000,1515315,999999,2022-03-04,2022-03-11,USD
2620001,73082,10,2022-03-04,2022-03-04,AUD
2620002,364057,74,2022-03-04,2022-03-04,CAD
2620003,1119109,370,2022-03-04,2022-03-04,GBP
2620004,1400703,490,2022-03-04,2022-03-04,USD
2620005,1355303,999999,2022-03-04,2022-03-07,USD
2620006,1550199,999999,2022-03-04,2022-03-08,USD
2620007,575985,255,2022-03-04,2022-03-04,EUR
2620008,1698332,650,2022-03-04,2022-03-04,USD
2620009,119871,40,2022-03-04,2022-03-04,AUD
2620010,254266,100,2022-03-04,2022-03-04,CAD
2620011,420885,999999,2022-03-04,2022-03-07,EUR
2620012,798852,999999,2022-03-04,2022-03-09,EUR
2620013,308328,74,2022-03-04,2022-03-04,CAD
2620014,1062414,370,2022-03-04,2022-03-04,GBP
2620015,1216351,999999,2022-03-04,2022-03-07,USD
2620016,1858248,999999,2022-03-04,2022-03-08,USD
2620017,1214691,610,2022-03-04,2022-03-04,USD
2620018,240838,999999,2022-03-04,2022-03-05,CAD
2620019,1227342,999999,2022-03-04,2022-03-10,USD
2620020,1096194,999999,2022-03-04,2022-03-07,GBP
2620021,514447,999999,2022-03-04,2022-03-11,EUR
2620022,1464381,470,2022-03-04,2022-03-04,USD
2620023,1524960,450,2022-03-04,2022-03-04,USD
2620024,1671594,999999,2022-03-04,2022-03-07,USD
2620025,1721249,590,2022-03-04,2022-03-04,USD
2620026,1858517,450,2022-03-04,2022-03-04,USD
2620027,1506769,430,2022-03-04,2022-03-04,USD
2620028,1735023,660,2022-03-04,2022-03-04,USD
2620029,1859705,560,2022-03-04,2022-03-04,USD
2620030,222472,74,2022-03-04,2022-03-04,CAD
2620031,417705,210,2022-03-04,2022-03-04,EUR
2620032,624052,130,2022-03-04,2022-03-04,EUR
2620033,1288437,999999,2022-03-04,2022-03-07,USD
2620034,1883026,999999,2022-03-04,2022-03-11,USD
2620035,338794,90,2022-03-04,2022-03-04,CAD
2620036,1908275,999999,2022-03-04,2022-03-06,USD
2620037,108164,999999,2022-03-04,2022-03-06,AUD
2620038,1735041,999999,2022-03-04,2022-03-07,USD
2620039,351774,999999,2022-03-04,2022-03-05,CAD
2620040,1920896,999999,2022-03-04,2022-03-08,USD
2620041,807616,999999,2022-03-04,2022-03-09,EUR
2620042,275469,999999,2022-03-04,2022-03-08,CAD
2620043,1866109,590,2022-03-04,2022-03-04,USD
2620044,2070912,660,2022-03-04,2022-03-04,USD
2620045,307257,999999,2022-03-04,2022-03-08,CAD
2621000,596557,230,2022-03-05,2022-03-05,EUR
2621001,1494914,610,2022-03-05,2022-03-05,USD
2621002,1781528,999999,2022-03-05,2022-03-09,USD
2621003,905391,999999,2022-03-05,2022-03-06,GBP
2621004,1418207,585,2022-03-05,2022-03-05,USD
2621005,1254784,450,2022-03-05,2022-03-05,USD
2621006,285354,999999,2022-03-05,2022-03-09,CAD
2621007,1891349,999999,2022-03-05,2022-03-08,USD
2621008,249968,100,2022-03-05,2022-03-05,CAD
2621009,1764530,999999,2022-03-05,2022-03-10,USD
2621010,1491120,570,2022-03-05,2022-03-05,USD
2621011,1826429,999999,2022-03-05,2022-03-06,USD
2621012,1849653,590,2022-03-05,2022-03-05,USD
2621013,1426353,650,2022-03-05,2022-03-05,USD
2621014,1877534,500,2022-03-05,2022-03-05,USD
2621015,1217787,999999,2022-03-05,2022-03-06,USD
2621016,509575,230,2022-03-05,2022-03-05,EUR
2621017,1815357,999999,2022-03-05,2022-03-09,USD
2621018,256820,90,2022-03-05,2022-03-05,CAD
2621019,2017818,999999,2022-03-05,2022-03-08,USD
2621020,2063725,670,2022-03-05,2022-03-05,USD
2621021,847930,999999,2022-03-05,2022-03-08,EUR
2621022,820836,310,2022-03-05,2022-03-05,EUR
2621023,1787005,999999,2022-03-05,2022-03-07,USD
2621024,2038639,610,2022-03-05,2022-03-05,USD
2621025,900868,999999,2022-03-05,2022-03-09,GBP
2621026,1539470,570,2022-03-05,2022-03-05,USD
2621027,315901,74,2022-03-05,2022-03-05,CAD
2621028,374988,100,2022-03-05,2022-03-05,CAD
2621029,2011627,430,2022-03-05,2022-03-05,USD
2621030,387260,999999,2022-03-05,2022-03-09,CAD
2621031,1792152,999999,2022-03-05,2022-03-06,USD
2621032,844270,310,2022-03-05,2022-03-05,EUR
2621033,1547504,650,2022-03-05,2022-03-05,USD
2621034,353995,80,2022-03-05,2022-03-05,CAD
2621035,2045667,540,2022-03-05,2022-03-05,USD
2621036,1073207,999999,2022-03-05,2022-03-08,GBP
2621037,1880333,999999,2022-03-05,2022-03-06,USD
2621038,1789173,570,2022-03-05,2022-03-05,USD
2621039,406800,999999,2022-03-05,2022-03-09,EUR
2621040,451149,260,2022-03-05,2022-03-05,EUR
2621041,466248,230,2022-03-05,2022-03-05,EUR
2621042,377455,100,2022-03-05,2022-03-05,CAD
2621043,764835,999999,2022-03-05,2022-03-09,EUR
2621044,1488766,999999,2022-03-05,2022-03-07,USD
2621045,765493,999999,2022-03-05,2022-03-06,EUR
2621046,1401676,999999,2022-03-05,2022-03-08,USD
2621047,1841655,999999,2022-03-05,2022-03-08,USD
2621048,569842,999999,2022-03-05,2022-03-07,EUR
2621049,1806721,999999,2022-03-05,2022-03-07,USD
2621050,894451,999999,2022-03-05,2022-03-09,EUR
2621051,602287,999999,2022-03-05,2022-03-09,EUR
2621052,1392394,999999,2022-03-05,2022-03-06,USD
2621053,1917230,999999,2022-03-05,2022-03-10,USD
2621054,1120541,999999,2022-03-05,2022-03-06,GBP
2621055,1451333,550,2022-03-05,2022-03-05,USD
2621056,1738468,999999,2022-03-05,2022-03-06,USD
2621057,1249794,999999,2022-03-05,2022-03-06,USD
2621058,612401,999999,2022-03-05,2022-03-08,EUR
2621059,1580001,999999,2022-03-05,2022-03-07,USD
2621060,1835397,560,2022-03-05,2022-03-05,USD
2621061,195136,10,2022-03-05,2022-03-05,AUD
2621062,1221107,999999,2022-03-05,2022-03-08,USD
2621063,1792698,610,2022-03-05,2022-03-05,USD
2621064,1450685,540,2022-03-05,2022-03-05,USD
2621065,2085548,440,2022-03-05,2022-03-05,USD
2621066,98205,50,2022-03-05,2022-03-05,AUD
2621067,2017993,540,2022-03-05,2022-03-05,USD
2621068,1890665,540,2022-03-05,2022-03-05,USD
2621069,1535782,650,2022-03-05,2022-03-05,USD
2621070,65182,60,2022-03-05,2022-03-05,AUD
2621071,1331340,999999,2022-03-05,2022-03-09,USD
2621072,866954,340,2022-03-05,2022-03-05,EUR
2621073,2032301,999999,2022-03-05,2022-03-08,USD
2621074,1121359,400,2022-03-05,2022-03-05,GBP
2621075,1679745,500,2022-03-05,2022-03-05,USD
2622000,1778527,999999,2022-03-06,2022-03-09,USD
2622001,2074030,500,2022-03-06,2022-03-06,USD
2622002,1950354,999999,2022-03-06,2022-03-11,USD
2622003,2029379,620,2022-03-06,2022-03-06,USD
2622004,1161224,370,2022-03-06,2022-03-06,GBP
2622005,1531347,590,2022-03-06,2022-03-06,USD
2622006,1631596,999999,2022-03-06,2022-03-08,USD
2622007,1373532,660,2022-03-06,2022-03-06,USD
2623000,1445130,570,2022-03-07,2022-03-07,USD
2623001,1339128,585,2022-03-07,2022-03-07,USD
2623002,1164544,380,2022-03-07,2022-03-07,GBP
2623003,972380,999999,2022-03-07,2022-03-09,GBP
2623004,502516,999999,2022-03-07,2022-03-12,EUR
2623005,317747,999999,2022-03-07,2022-03-09,CAD
2623006,1415520,999999,2022-03-07,2022-03-10,USD
2623007,2070187,999999,2022-03-07,2022-03-08,USD
2623008,1920917,999999,2022-03-07,2022-03-09,USD
2623009,1201237,480,2022-03-07,2022-03-07,USD
2623010,2048802,590,2022-03-07,2022-03-07,USD
2623011,1503077,660,2022-03-07,2022-03-07,USD
2623012,1147224,999999,2022-03-07,2022-03-11,GBP
2623013,1296255,570,2022-03-07,2022-03-07,USD
2623014,1571502,610,2022-03-07,2022-03-07,USD
2623015,499193,999999,2022-03-07,2022-03-10,EUR
2623016,1664019,999999,2022-03-07,2022-03-10,USD
2623017,2026445,530,2022-03-07,2022-03-07,USD
2623018,1518067,490,2022-03-07,2022-03-07,USD
2623019,265567,999999,2022-03-07,2022-03-11,CAD
2623020,1913719,480,2022-03-07,2022-03-07,USD
2623021,1747130,999999,2022-03-07,2022-03-10,USD
2623022,1733081,610,2022-03-07,2022-03-07,USD
2623023,1734350,999999,2022-03-07,2022-03-09,USD
2623024,1467881,590,2022-03-07,2022-03-07,USD
2623025,835492,320,2022-03-07,2022-03-07,EUR
2623026,157744,50,2022-03-07,2022-03-07,AUD
2623027,48477,50,2022-03-07,2022-03-07,AUD
2623028,548104,999999,2022-03-07,2022-03-09,EUR
2623029,2020908,605,2022-03-07,2022-03-07,USD
2623030,1354469,585,2022-03-07,2022-03-07,USD
2623031,2061961,650,2022-03-07,2022-03-07,USD
2623032,489883,210,2022-03-07,2022-03-07,EUR
2623033,322248,80,2022-03-07,2022-03-07,CAD
2623034,1324235,440,2022-03-07,2022-03-07,USD
2624000,1048766,999999,2022-03-08,2022-03-12,GBP
2624001,677124,999999,2022-03-08,2022-03-10,EUR
2624002,1138768,360,2022-03-08,2022-03-08,GBP
2624003,1550518,570,2022-03-08,2022-03-08,USD
2624004,194945,50,2022-03-08,2022-03-08,AUD
2624005,2084874,540,2022-03-08,2022-03-08,USD
2624006,1984688,999999,2022-03-08,2022-03-11,USD
2624007,1432281,999999,2022-03-08,2022-03-11,USD
2624008,2045575,430,2022-03-08,2022-03-08,USD
2624009,227239,90,2022-03-08,2022-03-08,CAD
2624010,1424519,550,2022-03-08,2022-03-08,USD
2624011,295901,80,2022-03-08,2022-03-08,CAD
2624012,2096199,999999,2022-03-08,2022-03-11,USD
2624013,1582723,999999,2022-03-08,2022-03-10,USD
2624014,1097075,400,2022-03-08,2022-03-08,GBP
2624015,283044,90,2022-03-08,2022-03-08,CAD
2624016,2003897,480,2022-03-08,2022-03-08,USD
2624017,1826372,999999,2022-03-08,2022-03-13,USD
2624018,951077,400,2022-03-08,2022-03-08,GBP
2624019,1940634,999999,2022-03-08,2022-03-11,USD
2624020,1170977,999999,2022-03-08,2022-03-09,GBP
2624021,1885243,999999,2022-03-08,2022-03-11,USD
2624022,678543,150,2022-03-08,2022-03-08,EUR
2624023,1485992,999999,2022-03-08,2022-03-12,USD
2624024,1444179,999999,2022-03-08,2022-03-11,USD
2624025,1642872,605,2022-03-08,2022-03-08,USD
2624026,375963,999999,2022-03-08,2022-03-13,CAD
2624027,1706715,605,2022-03-08,2022-03-08,USD
2624028,883260,999999,2022-03-08,2022-03-11,EUR
2624029,873513,999999,2022-03-08,2022-03-14,EUR
2624030,1918444,999999,2022-03-08,2022-03-09,USD
2624031,398006,999999,2022-03-08,2022-03-12,CAD
2624032,43296,50,2022-03-08,2022-03-08,AUD
2624033,1850940,440,2022-03-08,2022-03-08,USD
2624034,1401746,440,2022-03-08,2022-03-08,USD
2624035,1872265,500,2022-03-08,2022-03-08,USD
2624036,478753,230,2022-03-08,2022-03-08,EUR
2624037,789712,999999,2022-03-08,2022-03-13,EUR
2624038,1245011,430,2022-03-08,2022-03-08,USD
2624039,488639,999999,2022-03-08,2022-03-11,EUR
2624040,632002,999999,2022-03-08,2022-03-10,EUR
2624041,486174,240,2022-03-08,2022-03-08,EUR
2624042,1366461,430,2022-03-08,2022-03-08,USD
2624043,209267,999999,2022-03-08,2022-03-11,CAD
2624044,1640311,670,2022-03-08,2022-03-08,USD
2624045,750065,290,2022-03-08,2022-03-08,EUR
2624046,583237,220,2022-03-08,2022-03-08,EUR
2625000,119451,10,2022-03-09,2022-03-09,AUD
2625001,399414,999999,2022-03-09,2022-03-12,CAD
2625002,1358169,510,2022-03-09,2022-03-09,USD
2625003,1842989,470,2022-03-09,2022-03-09,USD
2625004,76624,35,2022-03-09,2022-03-09,AUD
2625005,678543,999999,2022-03-09,2022-03-13,EUR
